File,Alpha,Beta,FeatureAlgo
contraceptive.data,0.04,0.0,chisquare
contraceptive5cn02.csv,0.04,0.0,relief
contraceptivemulticlass.csv,0.04,0.0,relief
creditapprovallimits.data,0.04,0.0,GR
Cryotherapy.xlsx,0.04,0.0,fcbf
data_banknote_authentication.csv,0.04,0.0,GR
dermatology.data,0.04,0.0,cfs
divorce.csv,0.04,0.0,chisquare
Dry_Bean_Dataset.csv,0.04,0.0,GR
ecoli-0_vs_1.csv,0.04,0.0,GR
ecoli-5cn01-nc.csv,0.04,0.0,relief
ecoli.data,0.04,0.0,MI
ecoli1.csv,0.04,0.0,GR
ecoli2.csv,0.04,0.0,relief
ecoli3.csv,0.04,0.0,relief
ecoli4.csv,0.04,0.0,relief
Electical_stability.csv,0.04,0.0,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.04,0.0,chisquare
fertility_Diagnosis.data,0.04,0.0,GR
glass identification imbalance.csv,0.04,0.0,fcbf
glass-0-1-2-3_vs_4-5-6.csv,0.04,0.0,GR
glass-0-1-6_vs_2.csv,0.04,0.0,GR
glass-0-1-6_vs_5.csv,0.04,0.0,chisquare
glass.data,0.04,0.0,GR
glass0.csv,0.04,0.0,MI
glass1.csv,0.04,0.0,relief
glass2.csv,0.04,0.0,chisquare
glass4.csv,0.04,0.0,GR
glass5.csv,0.04,0.0,chisquare
glass5cn10.csv,0.04,0.0,GR
glass6.csv,0.04,0.0,GR
Haberman imbalance.csv,0.04,0.0,GR
haberman.data,0.04,0.0,GR
Hayes-roth imbalance.csv,0.04,0.0,GR
hayes-roth.data,0.04,0.0,GR
hcc-data.data,0.04,0.0,MI
HCV-Egy-Data.csv,0.04,0.0,chisquare
hcvdat0.csv,0.04,0.0,GR
heart_failure_clinical_records_dataset.csv,0.04,0.0,MI
highereducation.csv,0.04,0.0,GR
horse.csv,0.04,0.0,MI
HTRU_2.csv,0.04,0.0,chisquare
Immunotherapy.xlsx,0.04,0.0,GR
Indian Liver Patient Dataset (ILPD).csv,0.04,0.0,fcbf
insurancedata2000.data,0.04,0.0,chisquare
ionosphere-5cn01-n.csv,0.04,0.0,relief
ionosphere.data,0.04,0.0,MI
iris.data,0.04,0.0,GR
iris0.csv,0.04,0.0,GR
Iris5cn01nc.csv,0.04,0.0,GR
letter-recognition.data,0.04,0.0,relief
Lymphography Multi-class Imbalanced data set.csv,0.04,0.0,cfs
lymphography.data,0.04,0.0,GR
mammographic_masses.data,0.04,0.0,GR
monks-1.csv,0.04,0.0,relieff
monks-2.csv,0.04,0.0,chisquare
monks-3.csv,0.04,0.0,chisquare
myocardical.data,0.04,0.0,GR
new-thyroid1.csv,0.04,0.0,GR
newthyroid.csv,0.04,0.0,GR
newthyroid2.csv,0.04,0.0,GR
nursery.data,0.04,0.0,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.04,0.0,relief
page-blocks-1-3_vs_4.csv,0.04,0.0,GR
pageblocks_imbalanced.csv,0.04,0.0,GR
pageblocks5cn01-nc.csv,0.04,0.0,GR
parkinsons.data,0.04,0.0,MI
Phishing Websites Data Set.csv,0.04,0.0,chisquare
PhishingData.csv,0.04,0.0,relief
Pima-5cn01-nc.csv,0.04,0.0,fcbf
pima.csv,0.04,0.0,relief
pimaimbalanced.csv,0.04,0.0,GR
post-operative.csv,0.04,0.0,GR
primary-tumor.data,0.04,0.0,MI
QSAR biodeg.csv,0.04,0.0,relief
Raisin_Dataset.csv,0.04,0.0,GR
seeds_dataset.data,0.04,0.0,relief
seismic-bumps.csv,0.04,0.0,chisquare
SomervilleHappinessSurvey2015.csv,0.04,0.0,MI
sonar5cn19.csv,0.04,0.0,relief
soybean-small.data,0.04,0.0,chisquare
spambase.data,0.04,0.0,GR
SPECT.csv,0.04,0.0,GR
SPECTF.csv,0.04,0.0,GR
starlog shuttle imbalanced.csv,0.04,0.0,chisquare
starlog vehicle sikhouettes.dat,0.04,0.0,fcbf
starlog_australian.dat,0.04,0.0,MI
statlog_heart.csv,0.04,0.0,cfs
student-mat.csv,0.04,0.0,GR
student-por.csv,0.04,0.0,chisquare
tae.data,0.04,0.0,MI
ThoraricSurgery.csv,0.04,0.0,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.04,0.0,GR
thyroid multiclass imbalance.csv,0.04,0.0,chisquare
thyroid.csv,0.04,0.0,chisquare
thyroid5cn21.csv,0.04,0.0,chisquare
tic-tac-toe.data,0.04,0.0,relief
titanic.csv,0.04,0.0,relief
trial.csv,0.04,0.0,GR
TUANDROMD.csv,0.04,0.0,chisquare
Turkish_music.csv,0.04,0.0,relieff
vehicle0.csv,0.04,0.0,fcbf
vehicle1.csv,0.04,0.0,fcbf
vehicle2.csv,0.04,0.0,fcbf
vehicle3.csv,0.04,0.0,fcbf
Wholesale customers data.csv,0.04,0.0,chisquare
wine imbalance.csv,0.04,0.0,GR
wine.data,0.04,0.0,GR
wine5cn10-nc.csv,0.04,0.0,fcbf
winequality-red.csv,0.04,0.0,relief
winequality-white.csv,0.04,0.0,GR
yeast-0-5-6-7-9_vs_4.csv,0.04,0.0,GR
yeast-1_vs_7.csv,0.04,0.0,relief
yeast-2_vs_4.csv,0.04,0.0,fcbf
yeast-2_vs_8.csv,0.04,0.0,GR
yeast.data,0.04,0.0,MI
yeast1.csv,0.04,0.0,GR
yeast3.csv,0.04,0.0,chisquare
yeast4.csv,0.04,0.0,chisquare
yeast5.csv,0.04,0.0,fcbf
yeast5cn21.csv,0.04,0.0,cfs
yeast6.csv,0.04,0.0,chisquare
yeastimbalance.csv,0.04,0.0,cfs
zoo.data,0.04,0.0,MI
chronic_kidney_disease_full.csv,0.06,0.1,GR
Autism-Adolescent-Data.csv,0.06,0.1,GR
SouthGermanCredit.asc,0.06,0.1,fcbf
Z-Alizadeh sani dataset.xlsx,0.06,0.1,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.06,0.1,GR
non-verbal tourist data.csv,0.06,0.1,chisquare
1year.csv,0.06,0.1,fcbf
2year.csv,0.06,0.1,fcbf
3year.csv,0.06,0.1,GR
4year.csv,0.06,0.1,fcbf
5year.csv,0.06,0.1,fcbf
abalone.data,0.06,0.1,chisquare
abalone9-18.csv,0.06,0.1,GR
adult.csv,0.06,0.1,MI
agaricus-lepiota.data,0.06,0.1,chisquare
Algerian_forest_fires_dataset_UPDATE.csv,0.06,0.1,GR
appendicitis.csv,0.06,0.1,GR
audit_risk.csv,0.06,0.1,GR
audit_trial.csv,0.06,0.1,GR
Autism-Adult-Data.csv,0.06,0.1,GR
Autism-Child-Data.csv,0.06,0.1,GR
Automobile_data.csv,0.06,0.1,fcbf
automobileimbalance.csv,0.06,0.1,MI
balance-scale.data,0.06,0.1,chisquare
balancescaleimbalanced.csv,0.06,0.1,chisquare
bloodtransfusion.data,0.06,0.1,fcbf
bone-marrow.csv,0.06,0.1,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.06,0.1,GR
breast-cancer-wisconsin.data,0.06,0.1,chisquare
breastcancercoimbra.csv,0.06,0.1,fcbf
breastcancerimbalance.csv,0.06,0.1,fcbf
breastcancerwdbc.data,0.06,0.1,GR
brestcancerwpbc.data,0.06,0.1,fcbf
bupa.data,0.06,0.1,MI
burstheader.csv,0.06,0.1,GR
caesarian.csv,0.06,0.1,chisquare
car.data,0.06,0.1,chisquare
cargo2000_data_comma.csv,0.06,0.1,GR
cervical_behaviour.csv,0.06,0.1,fcbf
cervical_risk_factors_cervical_cancer.csv,0.06,0.1,GR
Chemical Composion of Ceramic.csv,0.06,0.1,GR
chesskr-vs-kp.data,0.06,0.1,chisquare
ckd-dataset-v2.csv,0.06,0.1,chisquare
climate_pop_failures.dat,0.06,0.1,GR
column_2C_weka.csv,0.06,0.1,GR
column_3C_weka.csv,0.06,0.1,GR
congress_house-votes-84.data,0.06,0.1,chisquare
connect-4.data,0.06,0.1,chisquare
connectionist-bench.data,0.06,0.1,relief
contraceptive.data,0.06,0.1,chisquare
contraceptive5cn02.csv,0.06,0.1,relief
contraceptivemulticlass.csv,0.06,0.1,relief
creditapprovallimits.data,0.06,0.1,GR
Cryotherapy.xlsx,0.06,0.1,fcbf
data_banknote_authentication.csv,0.06,0.1,GR
dermatology.data,0.06,0.1,relief
divorce.csv,0.06,0.1,chisquare
Dry_Bean_Dataset.csv,0.06,0.1,GR
ecoli-0_vs_1.csv,0.06,0.1,relief
ecoli-5cn01-nc.csv,0.06,0.1,relief
ecoli.data,0.06,0.1,GR
ecoli1.csv,0.06,0.1,relief
ecoli2.csv,0.06,0.1,relief
ecoli3.csv,0.06,0.1,relief
ecoli4.csv,0.06,0.1,GR
Electical_stability.csv,0.06,0.1,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.06,0.1,GR
fertility_Diagnosis.data,0.06,0.1,relief
glass identification imbalance.csv,0.06,0.1,fcbf
glass-0-1-2-3_vs_4-5-6.csv,0.06,0.1,GR
glass-0-1-6_vs_2.csv,0.06,0.1,GR
glass-0-1-6_vs_5.csv,0.06,0.1,GR
glass.data,0.06,0.1,GR
glass0.csv,0.06,0.1,MI
glass1.csv,0.06,0.1,relief
glass2.csv,0.06,0.1,GR
glass4.csv,0.06,0.1,GR
glass5.csv,0.06,0.1,chisquare
glass5cn10.csv,0.06,0.1,GR
glass6.csv,0.06,0.1,GR
Haberman imbalance.csv,0.06,0.1,GR
haberman.data,0.06,0.1,GR
Hayes-roth imbalance.csv,0.06,0.1,GR
hayes-roth.data,0.06,0.1,GR
hcc-data.data,0.06,0.1,MI
HCV-Egy-Data.csv,0.06,0.1,fcbf
hcvdat0.csv,0.06,0.1,GR
heart_failure_clinical_records_dataset.csv,0.06,0.1,MI
highereducation.csv,0.06,0.1,relief
horse.csv,0.06,0.1,MI
HTRU_2.csv,0.06,0.1,GR
Immunotherapy.xlsx,0.06,0.1,GR
Indian Liver Patient Dataset (ILPD).csv,0.06,0.1,fcbf
insurancedata2000.data,0.06,0.1,chisquare
ionosphere-5cn01-n.csv,0.06,0.1,relief
ionosphere.data,0.06,0.1,relief
iris.data,0.06,0.1,GR
iris0.csv,0.06,0.1,GR
Iris5cn01nc.csv,0.06,0.1,GR
letter-recognition.data,0.06,0.1,relief
Lymphography Multi-class Imbalanced data set.csv,0.06,0.1,cfs
lymphography.data,0.06,0.1,GR
mammographic_masses.data,0.06,0.1,GR
monks-1.csv,0.06,0.1,relieff
monks-2.csv,0.06,0.1,GR
monks-3.csv,0.06,0.1,GR
myocardical.data,0.06,0.1,relieff
new-thyroid1.csv,0.06,0.1,GR
newthyroid.csv,0.06,0.1,relief
newthyroid2.csv,0.06,0.1,GR
nursery.data,0.06,0.1,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.06,0.1,fcbf
page-blocks-1-3_vs_4.csv,0.06,0.1,GR
pageblocks_imbalanced.csv,0.06,0.1,GR
pageblocks5cn01-nc.csv,0.06,0.1,GR
parkinsons.data,0.06,0.1,GR
Phishing Websites Data Set.csv,0.06,0.1,chisquare
PhishingData.csv,0.06,0.1,relief
Pima-5cn01-nc.csv,0.06,0.1,fcbf
pima.csv,0.06,0.1,relief
pimaimbalanced.csv,0.06,0.1,GR
post-operative.csv,0.06,0.1,GR
primary-tumor.data,0.06,0.1,relief
QSAR biodeg.csv,0.06,0.1,relief
Raisin_Dataset.csv,0.06,0.1,GR
seeds_dataset.data,0.06,0.1,MI
seismic-bumps.csv,0.06,0.1,fcbf
SomervilleHappinessSurvey2015.csv,0.06,0.1,MI
sonar5cn19.csv,0.06,0.1,relief
soybean-small.data,0.06,0.1,GR
spambase.data,0.06,0.1,GR
SPECT.csv,0.06,0.1,chisquare
SPECTF.csv,0.06,0.1,GR
starlog shuttle imbalanced.csv,0.06,0.1,chisquare
starlog vehicle sikhouettes.dat,0.06,0.1,fcbf
starlog_australian.dat,0.06,0.1,MI
statlog_heart.csv,0.06,0.1,cfs
student-mat.csv,0.06,0.1,GR
student-por.csv,0.06,0.1,relief
tae.data,0.06,0.1,MI
ThoraricSurgery.csv,0.06,0.1,chisquare
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.06,0.1,GR
thyroid multiclass imbalance.csv,0.06,0.1,chisquare
thyroid.csv,0.06,0.1,chisquare
thyroid5cn21.csv,0.06,0.1,relief
tic-tac-toe.data,0.06,0.1,chisquare
titanic.csv,0.06,0.1,relief
trial.csv,0.06,0.1,GR
TUANDROMD.csv,0.06,0.1,chisquare
Turkish_music.csv,0.06,0.1,relieff
vehicle0.csv,0.06,0.1,fcbf
vehicle1.csv,0.06,0.1,fcbf
vehicle2.csv,0.06,0.1,fcbf
vehicle3.csv,0.06,0.1,fcbf
Wholesale customers data.csv,0.06,0.1,fcbf
wine imbalance.csv,0.06,0.1,GR
wine.data,0.06,0.1,GR
wine5cn10-nc.csv,0.06,0.1,fcbf
winequality-red.csv,0.06,0.1,relief
winequality-white.csv,0.06,0.1,GR
yeast-0-5-6-7-9_vs_4.csv,0.06,0.1,GR
yeast-1_vs_7.csv,0.06,0.1,fcbf
yeast-2_vs_4.csv,0.06,0.1,fcbf
yeast-2_vs_8.csv,0.06,0.1,GR
yeast.data,0.06,0.1,MI
yeast1.csv,0.06,0.1,GR
yeast3.csv,0.06,0.1,chisquare
yeast4.csv,0.06,0.1,relief
yeast5.csv,0.06,0.1,fcbf
yeast5cn21.csv,0.06,0.1,relief
yeast6.csv,0.06,0.1,relief
yeastimbalance.csv,0.06,0.1,relief
zoo.data,0.06,0.1,MI
chronic_kidney_disease_full.csv,0.0,0.08,multisurf
Autism-Adolescent-Data.csv,0.0,0.08,relieff
SouthGermanCredit.asc,0.0,0.08,relieff
Z-Alizadeh sani dataset.xlsx,0.0,0.08,multisurf
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.0,0.08,relieff
non-verbal tourist data.csv,0.0,0.08,cfs
1year.csv,0.0,0.08,relieff
2year.csv,0.0,0.08,relieff
3year.csv,0.0,0.08,multisurf
4year.csv,0.0,0.08,multisurf
5year.csv,0.0,0.08,relieff
abalone.data,0.0,0.08,mrmr
abalone9-18.csv,0.0,0.08,relieff
adult.csv,0.0,0.08,mrmr
agaricus-lepiota.data,0.0,0.08,relieff
Algerian_forest_fires_dataset_UPDATE.csv,0.0,0.08,cfs
appendicitis.csv,0.0,0.08,GR
audit_risk.csv,0.0,0.08,relief
audit_trial.csv,0.0,0.08,relieff
Autism-Adult-Data.csv,0.0,0.08,cfs
Autism-Child-Data.csv,0.0,0.08,relieff
Automobile_data.csv,0.0,0.08,fcbf
automobileimbalance.csv,0.0,0.08,MI
balance-scale.data,0.0,0.08,GR
balancescaleimbalanced.csv,0.0,0.08,fcbf
bloodtransfusion.data,0.0,0.08,relief
bone-marrow.csv,0.0,0.08,relieff
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.0,0.08,relieff
breast-cancer-wisconsin.data,0.0,0.08,relieff
breastcancercoimbra.csv,0.0,0.08,MI
breastcancerimbalance.csv,0.0,0.08,fcbf
breastcancerwdbc.data,0.0,0.08,multisurf
brestcancerwpbc.data,0.0,0.08,relieff
bupa.data,0.0,0.08,relieff
burstheader.csv,0.0,0.08,multisurf
caesarian.csv,0.0,0.08,relieff
car.data,0.0,0.08,relieff
cargo2000_data_comma.csv,0.0,0.08,multisurf
cervical_behaviour.csv,0.0,0.08,relieff
cervical_risk_factors_cervical_cancer.csv,0.0,0.08,multisurf
Chemical Composion of Ceramic.csv,0.0,0.08,cfs
chesskr-vs-kp.data,0.0,0.08,relieff
ckd-dataset-v2.csv,0.0,0.08,mrmr
climate_pop_failures.dat,0.0,0.08,GR
column_2C_weka.csv,0.0,0.08,relieff
column_3C_weka.csv,0.0,0.08,GR
congress_house-votes-84.data,0.0,0.08,relief
connect-4.data,0.0,0.08,relief
connectionist-bench.data,0.0,0.08,relief
contraceptive.data,0.0,0.08,GR
contraceptive5cn02.csv,0.0,0.08,relief
contraceptivemulticlass.csv,0.0,0.08,relief
creditapprovallimits.data,0.0,0.08,relieff
Cryotherapy.xlsx,0.0,0.08,fcbf
data_banknote_authentication.csv,0.0,0.08,GR
dermatology.data,0.0,0.08,cfs
divorce.csv,0.0,0.08,GR
Dry_Bean_Dataset.csv,0.0,0.08,multisurf
ecoli-0_vs_1.csv,0.0,0.08,relieff
ecoli-5cn01-nc.csv,0.0,0.08,relieff
ecoli.data,0.0,0.08,MI
ecoli1.csv,0.0,0.08,relieff
ecoli2.csv,0.0,0.08,relieff
ecoli3.csv,0.0,0.08,cfs
ecoli4.csv,0.0,0.08,relief
Electical_stability.csv,0.0,0.08,GR
extention of Z-Alizadeh sani dataset.xlsx,0.0,0.08,multisurf
fertility_Diagnosis.data,0.0,0.08,multisurf
glass identification imbalance.csv,0.0,0.08,relieff
glass-0-1-2-3_vs_4-5-6.csv,0.0,0.08,GR
glass-0-1-6_vs_2.csv,0.0,0.08,relieff
glass-0-1-6_vs_5.csv,0.0,0.08,relieff
glass.data,0.0,0.08,GR
glass0.csv,0.0,0.08,cfs
glass1.csv,0.0,0.08,relief
glass2.csv,0.0,0.08,relieff
glass4.csv,0.0,0.08,GR
glass5.csv,0.0,0.08,relieff
glass5cn10.csv,0.0,0.08,GR
glass6.csv,0.0,0.08,GR
Haberman imbalance.csv,0.0,0.08,GR
haberman.data,0.0,0.08,GR
Hayes-roth imbalance.csv,0.0,0.08,GR
hayes-roth.data,0.0,0.08,GR
hcc-data.data,0.0,0.08,multisurf
HCV-Egy-Data.csv,0.0,0.08,multisurf
hcvdat0.csv,0.0,0.08,cfs
heart_failure_clinical_records_dataset.csv,0.0,0.08,MI
highereducation.csv,0.0,0.08,relieff
horse.csv,0.0,0.08,MI
HTRU_2.csv,0.0,0.08,GR
Immunotherapy.xlsx,0.0,0.08,relieff
Indian Liver Patient Dataset (ILPD).csv,0.0,0.08,relieff
insurancedata2000.data,0.0,0.08,multisurf
ionosphere-5cn01-n.csv,0.0,0.08,cfs
ionosphere.data,0.0,0.08,relieff
iris.data,0.0,0.08,GR
iris0.csv,0.0,0.08,GR
Iris5cn01nc.csv,0.0,0.08,GR
letter-recognition.data,0.0,0.08,relief
Lymphography Multi-class Imbalanced data set.csv,0.0,0.08,cfs
lymphography.data,0.0,0.08,GR
mammographic_masses.data,0.0,0.08,relieff
monks-1.csv,0.0,0.08,relieff
monks-2.csv,0.0,0.08,GR
monks-3.csv,0.0,0.08,GR
myocardical.data,0.0,0.08,multisurf
new-thyroid1.csv,0.0,0.08,GR
newthyroid.csv,0.0,0.08,cfs
newthyroid2.csv,0.0,0.08,GR
nursery.data,0.0,0.08,GR
ObesityDataSet_raw_and_data_sinthetic.csv,0.0,0.08,cfs
page-blocks-1-3_vs_4.csv,0.0,0.08,relieff
pageblocks_imbalanced.csv,0.0,0.08,relieff
pageblocks5cn01-nc.csv,0.0,0.08,mrmr
parkinsons.data,0.0,0.08,relieff
Phishing Websites Data Set.csv,0.0,0.08,relief
PhishingData.csv,0.0,0.08,relief
Pima-5cn01-nc.csv,0.0,0.08,relieff
pima.csv,0.0,0.08,relief
pimaimbalanced.csv,0.0,0.08,cfs
post-operative.csv,0.0,0.08,relief
primary-tumor.data,0.0,0.08,cfs
QSAR biodeg.csv,0.0,0.08,relief
Raisin_Dataset.csv,0.0,0.08,GR
seeds_dataset.data,0.0,0.08,multisurf
seismic-bumps.csv,0.0,0.08,relieff
SomervilleHappinessSurvey2015.csv,0.0,0.08,MI
sonar5cn19.csv,0.0,0.08,relief
soybean-small.data,0.0,0.08,cfs
spambase.data,0.0,0.08,relieff
SPECT.csv,0.0,0.08,multisurf
SPECTF.csv,0.0,0.08,relieff
starlog shuttle imbalanced.csv,0.0,0.08,MI
starlog vehicle sikhouettes.dat,0.0,0.08,fcbf
starlog_australian.dat,0.0,0.08,relieff
statlog_heart.csv,0.0,0.08,cfs
student-mat.csv,0.0,0.08,MI
student-por.csv,0.0,0.08,cfs
tae.data,0.0,0.08,mrmr
ThoraricSurgery.csv,0.0,0.08,relieff
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0.0,0.08,cfs
thyroid multiclass imbalance.csv,0.0,0.08,relieff
thyroid.csv,0.0,0.08,multisurf
thyroid5cn21.csv,0.0,0.08,multisurf
tic-tac-toe.data,0.0,0.08,relieff
titanic.csv,0.0,0.08,relief
trial.csv,0.0,0.08,relieff
TUANDROMD.csv,0.0,0.08,multisurf
Turkish_music.csv,0.0,0.08,multisurf
vehicle0.csv,0.0,0.08,relieff
vehicle1.csv,0.0,0.08,relieff
vehicle2.csv,0.0,0.08,multisurf
vehicle3.csv,0.0,0.08,relieff
Wholesale customers data.csv,0.0,0.08,fcbf
wine imbalance.csv,0.0,0.08,mrmr
wine.data,0.0,0.08,cfs
wine5cn10-nc.csv,0.0,0.08,fcbf
winequality-red.csv,0.0,0.08,relief
winequality-white.csv,0.0,0.08,relieff
yeast-0-5-6-7-9_vs_4.csv,0.0,0.08,GR
yeast-1_vs_7.csv,0.0,0.08,relieff
yeast-2_vs_4.csv,0.0,0.08,relieff
yeast-2_vs_8.csv,0.0,0.08,multisurf
yeast.data,0.0,0.08,relieff
yeast1.csv,0.0,0.08,mrmr
yeast3.csv,0.0,0.08,relief
yeast4.csv,0.0,0.08,relieff
yeast5.csv,0.0,0.08,relieff
yeast5cn21.csv,0.0,0.08,cfs
yeast6.csv,0.0,0.08,relief
yeastimbalance.csv,0.0,0.08,cfs
zoo.data,0.0,0.08,MI
chronic_kidney_disease_full.csv,0.08,0.04,GR
Autism-Adolescent-Data.csv,0.08,0.04,GR
SouthGermanCredit.asc,0.08,0.04,chisquare
Z-Alizadeh sani dataset.xlsx,0.08,0.04,GR
Data_User_Modeling_Dataset_Hamdi Tolga KAHRAMAN.csv,0.08,0.04,GR
non-verbal tourist data.csv,0.08,0.04,chisquare
1year.csv,0.08,0.04,fcbf
2year.csv,0.08,0.04,fcbf
3year.csv,0.08,0.04,GR
4year.csv,0.08,0.04,fcbf
5year.csv,0.08,0.04,fcbf
abalone.data,0.08,0.04,chisquare
abalone9-18.csv,0.08,0.04,GR
adult.csv,0.08,0.04,MI
agaricus-lepiota.data,0.08,0.04,chisquare
Algerian_forest_fires_dataset_UPDATE.csv,0.08,0.04,GR
appendicitis.csv,0.08,0.04,GR
audit_risk.csv,0.08,0.04,chisquare
audit_trial.csv,0.08,0.04,GR
Autism-Adult-Data.csv,0.08,0.04,chisquare
Autism-Child-Data.csv,0.08,0.04,GR
Automobile_data.csv,0.08,0.04,fcbf
automobileimbalance.csv,0.08,0.04,MI
balance-scale.data,0.08,0.04,chisquare
balancescaleimbalanced.csv,0.08,0.04,chisquare
bloodtransfusion.data,0.08,0.04,fcbf
bone-marrow.csv,0.08,0.04,GR
Breast Cancer Wisconsin (Diagnostic) data set-5cn10-nc.csv,0.08,0.04,GR
breast-cancer-wisconsin.data,0.08,0.04,chisquare
breastcancercoimbra.csv,0.08,0.04,MI
breastcancerimbalance.csv,0.08,0.04,fcbf
breastcancerwdbc.data,0.08,0.04,chisquare
brestcancerwpbc.data,0.08,0.04,fcbf
bupa.data,0.08,0.04,MI
burstheader.csv,0.08,0.04,GR
caesarian.csv,0.08,0.04,chisquare
car.data,0.08,0.04,chisquare
cargo2000_data_comma.csv,0.08,0.04,chisquare
cervical_behaviour.csv,0.08,0.04,fcbf
cervical_risk_factors_cervical_cancer.csv,0.08,0.04,chisquare
Chemical Composion of Ceramic.csv,0.08,0.04,GR
chesskr-vs-kp.data,0.08,0.04,chisquare
ckd-dataset-v2.csv,0.08,0.04,chisquare
climate_pop_failures.dat,0.08,0.04,GR
column_2C_weka.csv,0.08,0.04,GR
column_3C_weka.csv,0.08,0.04,GR
congress_house-votes-84.data,0.08,0.04,chisquare
connect-4.data,0.08,0.04,chisquare
connectionist-bench.data,0.08,0.04,chisquare
contraceptive.data,0.08,0.04,chisquare
contraceptive5cn02.csv,0.08,0.04,relief
contraceptivemulticlass.csv,0.08,0.04,relief
creditapprovallimits.data,0.08,0.04,GR
Cryotherapy.xlsx,0.08,0.04,fcbf
data_banknote_authentication.csv,0.08,0.04,GR
dermatology.data,0.08,0.04,relief
divorce.csv,0.08,0.04,chisquare
Dry_Bean_Dataset.csv,0.08,0.04,GR
ecoli-0_vs_1.csv,0.08,0.04,GR
ecoli-5cn01-nc.csv,0.08,0.04,relief
ecoli.data,0.08,0.04,GR
ecoli1.csv,0.08,0.04,GR
ecoli2.csv,0.08,0.04,relief
ecoli3.csv,0.08,0.04,GR
ecoli4.csv,0.08,0.04,GR
Electical_stability.csv,0.08,0.04,fcbf
extention of Z-Alizadeh sani dataset.xlsx,0.08,0.04,GR
fertility_Diagnosis.data,0.08,0.04,GR
glass identification imbalance.csv,0.08,0.04,fcbf
glass-0-1-2-3_vs_4-5-6.csv,0.08,0.04,GR
glass-0-1-6_vs_2.csv,0.08,0.04,GR
glass-0-1-6_vs_5.csv,0.08,0.04,chisquare
glass.data,0.08,0.04,GR
glass0.csv,0.08,0.04,MI
glass1.csv,0.08,0.04,relief
glass2.csv,0.08,0.04,GR
glass4.csv,0.08,0.04,GR
glass5.csv,0.08,0.04,chisquare
glass5cn10.csv,0.08,0.04,GR
glass6.csv,0.08,0.04,GR
Haberman imbalance.csv,0.08,0.04,GR
haberman.data,0.08,0.04,GR
Hayes-roth imbalance.csv,0.08,0.04,GR
hayes-roth.data,0.08,0.04,GR
hcc-data.data,0.08,0.04,MI
HCV-Egy-Data.csv,0.08,0.04,chisquare
hcvdat0.csv,0.08,0.04,GR
heart_failure_clinical_records_dataset.csv,0.08,0.04,MI
highereducation.csv,0.08,0.04,relief
horse.csv,0.08,0.04,MI
HTRU_2.csv,0.08,0.04,chisquare
Immunotherapy.xlsx,0.08,0.04,GR
Indian Liver Patient Dataset (ILPD).csv,0.08,0.04,fcbf
insurancedata2000.data,0.08,0.04,chisquare
ionosphere-5cn01-n.csv,0.08,0.04,relief
ionosphere.data,0.08,0.04,relief
iris.data,0.08,0.04,GR
iris0.csv,0.08,0.04,GR
Iris5cn01nc.csv,0.08,0.04,GR
letter-recognition.data,0.08,0.04,relief
Lymphography Multi-class Imbalanced data set.csv,0.08,0.04,cfs
lymphography.data,0.08,0.04,GR
mammographic_masses.data,0.08,0.04,GR
monks-1.csv,0.08,0.04,fcbf
monks-2.csv,0.08,0.04,GR
monks-3.csv,0.08,0.04,GR
myocardical.data,0.08,0.04,chisquare
new-thyroid1.csv,0.08,0.04,GR
newthyroid.csv,0.08,0.04,GR
newthyroid2.csv,0.08,0.04,GR
nursery.data,0.08,0.04,relief
ObesityDataSet_raw_and_data_sinthetic.csv,0.08,0.04,fcbf
page-blocks-1-3_vs_4.csv,0.08,0.04,GR
pageblocks_imbalanced.csv,0.08,0.04,GR
pageblocks5cn01-nc.csv,0.08,0.04,GR
parkinsons.data,0.08,0.04,MI
Phishing Websites Data Set.csv,0.08,0.04,chisquare
PhishingData.csv,0.08,0.04,relief
Pima-5cn01-nc.csv,0.08,0.04,fcbf
pima.csv,0.08,0.04,relief
pimaimbalanced.csv,0.08,0.04,GR
post-operative.csv,0.08,0.04,GR
primary-tumor.data,0.08,0.04,relief
QSAR biodeg.csv,0.08,0.04,relief
Raisin_Dataset.csv,0.08,0.04,GR
seeds_dataset.data,0.08,0.04,GR
seismic-bumps.csv,0.08,0.04,chisquare
SomervilleHappinessSurvey2015.csv,0.08,0.04,MI
sonar5cn19.csv,0.08,0.04,relief
soybean-small.data,0.08,0.04,chisquare
spambase.data,0.08,0.04,GR
SPECT.csv,0.08,0.04,GR
SPECTF.csv,0.08,0.04,GR
starlog shuttle imbalanced.csv,0.08,0.04,chisquare
